;Provincia de ubicación;Clase de establecimiento;Tipo de establecimiento;Entidad;Sector del establecimento;Medicina interna Dotación Normal total;Medicina interna Disponibles;Cirugía Dotación Normal total;Cirugía Disponibles;Ginecología y Obstetricia Dotación Normal total;Ginecología y Obstetricia Disponibles;Pediatría Dotación Normal total;Pediatría Disponibles;Cardiología Dotación Normal total;Cardiología Disponibles;Neumología Dotación Normal total;Neumología Disponibles;Psiquiatría Dotación Normal total;Psiquiatría Disponibles;Traumatología Dotación Normal total;Traumatología Disponibles;Infectología Dotación Normal total;Infectología Disponibles;Urología Dotación Normal total;Urología Disponibles;Gastroenterología Dotación Normal total;Gastroenterología Disponibles;Otros Servicios (Especifique) Dotación Normal total;Otros Servicios (Especifique) Disponibles;Servicios Indiferenciados Dotación Normal total;Servicios Indiferenciados Disponibles;Total Dotación normal;Total Camas Disponibles;Camas de emergencia;Camas de cuidados intensivos adultos;Dias de estada;Días-cama disponibles;Total de egresos hospitalarios;Fallecidos en menos de 48 horas;Fallecidos en más de 48 horas;año
4901;Pichincha;Hospital general;Agudo;Instituto Ecuatoriano de Seguridad Social ;Público;42;42;42;42;22;22;22;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;128;0;0;35546;46720;8537;30;103;2019
4902;Santo Domingo de los Tsáchilas;Hospital general;Agudo;Ministerio de Salud Pública;Público;40;40;10;10;10;10;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;70;8;0;17431;25644;3908;9;46;2019
4903;Imbabura;Hospital general;Agudo;Ministerio de Salud Pública;Público;39;39;32;35;41;50;24;15;0;0;0;0;0;0;20;17;0;0;0;0;0;0;0;0;0;0;173;168;6;6;46800;61499;12063;47;121;2019
4904;Manabí;Hospital general;Agudo;Ministerio de Salud Pública;Público;60;49;56;62;40;41;35;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199;208;32;3;62272;75466;12640;15;153;2019
4905;Chimborazo;Geriátrico;Crónico;Ministerio de Salud Pública;Público;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;0;0;4622;7360;539;12;41;2019
4906;Pichincha;Gineco-Obstétrico;Agudo;Ministerio de Salud Pública;Público;0;0;0;0;163;163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;226;235;4;6;59541;85464;8319;24;89;2019
4907;Guayas;Gineco-Obstétrico;Agudo;Ministerio de Salud Pública;Público;0;0;14;15;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;7;0;0;30;30;0;0;4746;10950;4385;5;5;2019
4908;Guayas;Gineco-Obstétrico;Agudo;Ministerio de Salud Pública;Público;0;0;0;0;69;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;88;4;0;32589;32187;13748;30;45;2019
4909;Pichincha;Gineco-Obstétrico;Agudo;Ministerio de Salud Pública;Público;0;0;0;0;129;113;43;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;179;0;0;42225;65179;9118;37;121;2019
4910;Guayas;Hospital general;Agudo;Ministerio de Salud Pública;Público;0;0;0;0;87;87;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;146;0;9;60600;53040;13975;22;142;2019
4911;Sucumbíos;Hospital de especialidades;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;36;36;36;36;18;18;11;11;0;0;0;0;0;0;18;18;0;0;0;0;0;0;0;0;0;0;119;119;0;0;993;43435;535;0;0;2019
4912;Pichincha;Hospital general;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;26;26;42;42;0;7;17170;15330;1059;19;57;2019
4913;Guayas;Hospital general;Agudo;Privados sin fines de lucro;Privado sin Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;145;145;145;0;0;22189;48664;5125;5;22;2019
4914;Guayas;Hospital general;Agudo;Junta Beneficencia de Guayaquil;Privado sin Fines de Lucro;55;55;62;62;0;0;0;0;32;32;0;0;0;0;50;50;0;0;23;23;0;0;87;87;0;0;336;336;60;77;131140;159163;9766;40;604;2019
4915;Los Ríos;Hospital básico;Sin tipo hospitales básicos;Privados sin fines de lucro;Privado sin Fines de Lucro;4;4;2;2;14;14;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;31;0;0;1914;11284;1022;1;0;2019
4916;Pichincha;Hospital general;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;10;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;130;140;141;0;6;31607;51345;11465;21;44;2019
4917;Azuay;Hospital general;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;5;5;5;5;2;2;4;4;1;1;1;1;0;0;2;2;1;1;2;2;1;1;0;0;0;0;37;37;6;5;8670;13505;3467;4;24;2019
4918;Azuay;Hospital básico;Sin tipo hospitales básicos;Municipios;Público;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;23;23;4;3;2810;8548;1042;0;2;2019
4919;El Oro;Hospital básico;Sin tipo hospitales básicos;Municipios;Público;2;2;0;0;5;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;1;0;727;3285;384;0;0;2019
4920;Guayas;Hospital general;Agudo;Ministerio de Defensa Nacional;Público;9;9;11;11;8;8;10;10;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;47;45;13;5;9741;16245;1607;4;41;2019
4921;El Oro;Oncológico;Crónico;Sociedad de Lucha Contra el Cáncer ;Privado sin Fines de Lucro;0;0;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;0;0;23;23;4;1;3589;8335;1176;18;25;2019
4922;Pichincha;Hospital general;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;79;92;92;6;5;14076;33487;4074;7;34;2019
4923;Pichincha;Pediátrico;Agudo;Ministerio de Salud Pública;Público;36;33;30;27;0;0;0;0;0;0;34;17;0;0;30;29;25;13;0;0;0;0;59;58;0;0;267;223;28;0;81943;80808;7668;26;182;2019
4924;Guayas;Pediátrico;Agudo;Ministerio de Salud Pública;Público;0;0;46;38;0;0;72;69;11;11;12;10;0;0;24;23;21;20;13;12;24;24;0;0;0;0;296;272;13;0;106839;98765;12591;30;194;2019
4925;Pichincha;Psiquiátrico y Sanatorio de Alcohólicos;Crónico;Ministerio de Salud Pública;Público;0;0;0;0;0;0;0;0;0;0;0;0;108;111;0;0;0;0;0;0;0;0;38;38;0;0;146;149;0;0;18267;54359;525;1;3;2019
4926;Guayas;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;8;8;2;2;7;7;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;19;5;0;821;6935;337;0;1;2019
4927;Tungurahua;Hospital de especialidades;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;5;3;3034;7300;895;1;11;2019
4928;Azuay;Hospital básico;Sin tipo hospitales básicos;Privados sin fines de lucro;Privado sin Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;17;17;1;0;431;6205;284;0;0;2019
4929;Pichincha;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;3;0;519;2190;265;0;1;2019
4930;Loja;Hospital general;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;14;16;14;3;1;2327;5023;1154;1;6;2019
4931;Pichincha;Hospital general;Agudo;Privados sin fines de lucro;Privado sin Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;86;86;86;20;8;19265;31390;6873;10;34;2019
4932;Pichincha;Traumatología;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;6;6;0;0;894;2190;878;0;0;2019
4933;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;91;2920;72;0;0;2019
4934;Chimborazo;Gineco-Obstétrica;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;0;0;430;1825;304;0;0;2019
4935;Azuay;Oncológico;Crónico;Sociedad de Lucha Contra el Cáncer ;Privado sin Fines de Lucro;0;0;37;35;0;0;22;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;30;0;0;95;87;8;8;18735;31910;3989;17;49;2019
4936;Imbabura;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;16;16;4;2;1406;5840;843;3;2;2019
4937;Pichincha;Psiquiátrico y Sanatorio de Alcohólicos;Crónico;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;190;186;0;0;0;0;0;0;0;0;48;48;0;0;238;234;0;0;52904;85243;733;5;91;2019
4938;Azuay;Hospital general;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;0;0;37;37;5;6;10219;13505;2575;12;53;2019
4939;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;0;0;653;2555;392;0;0;2019
4940;Santo Domingo de los Tsáchilas;Establecimientos del día que prestan internación hospitalaria;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;2;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;289;1825;279;0;0;2019
4941;Guayas;Hospital general;Agudo;Otros públicos ;Público;40;40;39;39;14;14;2;2;0;0;0;0;0;0;15;15;6;6;0;0;0;0;0;0;0;0;128;128;11;8;26170;54534;4591;8;62;2019
4942;Pichincha;Hospital general;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;12;12;28;24;11;4;3622;8672;989;6;18;2019
4943;Chimborazo;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;0;0;757;2555;408;1;1;2019
4944;Carchi;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;3;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;8;8;1;0;415;2920;267;0;0;2019
4945;Santo Domingo de los Tsáchilas;Hospital general;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;3;3;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;31;31;4;3;6544;40571;1372;8;27;2019
4946;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;48;48;6;6;15;15;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;75;12;6;26674;27375;6087;3;7;2019
4947;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;8;13;11;0;0;499;4133;220;0;0;2019
4948;Guayas;Hospital general;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;12;7;1;6;1;1;2;2;0;0;0;0;0;0;2;1;0;1;1;1;0;0;0;0;25;25;46;46;3;14;10048;11057;1806;9;77;2019
4949;Guayas;Establecimientos del día que prestan internación hospitalaria;Agudo;Otros públicos ;Público;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;305;2190;274;1;0;2019
4950;Pichincha;Hospital básico;Sin tipo hospitales básicos;Municipios;Público;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;0;417;2430;315;0;0;2019
4951;Pichincha;Hospital básico;Sin tipo hospitales básicos;Municipios;Público;0;0;0;0;12;9;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;19;7;0;3823;6920;1697;0;0;2019
4952;Chimborazo;Oncológico;Crónico;Sociedad de Lucha Contra el Cáncer ;Privado sin Fines de Lucro;3;3;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;22;0;3;4631;8030;1060;6;46;2019
4953;Santo Domingo de los Tsáchilas;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;502;2196;501;0;0;2020
4954;Santo Domingo de los Tsáchilas;Establecimientos del día que prestan internación hospitalaria;Agudo;Privados sin fines de lucro;Privado sin Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;6;3;1;22;2196;18;0;0;2020
4955;Pichincha;Hospital general;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;17;17;0;7;4902;6222;1639;8;22;2020
4956;Los Ríos;Establecimientos del día que prestan internación hospitalaria;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;8;2;0;329;2928;213;0;0;2020
4957;Guayas;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados sin fines de lucro;Privado sin Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;9;9;0;0;183;3294;160;0;0;2020
4958;Santa Elena;Establecimientos del día que prestan internación hospitalaria;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;403;2202;217;0;2;2020
4959;Azuay;Psiquiátrico y Sanatorio de Alcohólicos;Crónico;Privados sin fines de lucro;Privado sin Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;28;28;0;0;0;0;0;0;0;0;46;47;0;0;74;75;5;0;21394;27450;376;0;1;2020
4960;Santa Elena;Establecimientos del día que prestan internación hospitalaria;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;91;728;70;0;0;2020
4961;Orellana;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;5;5;2;2;4;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;0;579;5490;306;1;1;2020
4962;Sucumbíos;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;2;2;2;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;3;3;8;8;5;0;752;2928;537;0;0;2020
4963;Azuay;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;13;13;1;0;749;4758;473;4;2;2020
4964;Manabí;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;1;1;2;2;5;5;2;2;0;0;0;0;1;1;0;0;0;0;1;1;1;1;0;0;0;0;13;13;0;0;1057;4758;870;0;0;2020
4965;Pichincha;Otras clínicas especializadas;Crónico;Privados sin fines de lucro;Privado sin Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;51;51;51;0;0;23350;18667;36;2;28;2020
4966;Loja;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;18;18;2;0;1180;6588;697;1;2;2020
4967;Guayas;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;30;30;30;6;0;1083;10980;323;2;1;2020
4968;Guayas;Establecimientos del día que prestan internación hospitalaria;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;12;12;0;0;816;4392;771;3;0;2020
4969;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;12;12;0;0;1080;4392;378;1;3;2020
4970;Manabí;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;1;1;7;7;1;1;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;3;0;163;6222;157;0;0;2020
4971;Guayas;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;18;18;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;21;1;0;1969;7686;1087;0;0;2020
4972;Guayas;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;8;8;4;4;4;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;18;0;0;2406;6588;2396;1;0;2020
4973;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;5;9;5;0;0;24;1917;14;0;0;2020
4974;Guayas;Establecimientos del día que prestan internación hospitalaria;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;13;13;0;0;39;4758;39;0;0;2020
4975;Santo Domingo de los Tsáchilas;Establecimientos del día que prestan internación hospitalaria;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;8;8;0;0;185;2920;109;0;0;2020
4976;Esmeraldas;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;2;2;2;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;4;0;210;4026;168;0;0;2020
4977;Chimborazo;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;1;1;1;1;1;1;0;0;0;0;0;0;0;0;2;2;0;0;1;1;0;0;0;0;0;0;8;8;1;0;543;2928;223;1;1;2020
4978;Cotopaxi;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;0;0;586;2562;394;0;0;2020
4979;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;12;12;3;1;2041;4392;853;0;2;2020
4980;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;10;10;3;0;905;3660;498;6;9;2020
4981;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0;0;637;3213;338;1;7;2020
4982;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;13;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;6;0;0;316;2280;143;0;0;2020
4983;Esmeraldas;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9;9;0;0;104;3294;104;0;0;2020
4984;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;14;14;0;3;2858;5124;1418;3;13;2020
4985;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;0;0;2307;4392;848;2;3;2020
4986;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;0;0;145;2562;55;0;0;2020
4987;Azuay;Traumatología;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;0;0;0;0;0;0;0;0;8;8;0;0;267;2928;54;0;0;2020
4988;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;24;24;0;0;4379;8784;3301;1;0;2020
4989;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;10;10;0;0;673;3390;562;1;1;2020
4990;Manabí;Hospital general;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;45;45;45;11;20;9069;16470;2113;13;62;2020
4991;Loja;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;6;0;0;5;2196;5;0;0;2020
4992;Azuay;Otras clínicas especializadas;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;4;4;0;0;149;1464;118;0;0;2020
4993;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;15;732;10;0;0;2020
4994;Guayas;Establecimientos del día que prestan internación hospitalaria;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;0;0;244;2562;239;0;0;2020
4995;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;0;12;12;3;0;199;4392;117;0;0;2020
4996;Manabí;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;4;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;129;1825;75;0;0;2020
4997;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;8;8;0;0;68;2593;56;0;0;2020
4998;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9;9;0;3;1423;3294;395;0;5;2020
4999;Azuay;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9;9;0;0;68;3294;67;0;0;2020
5000;Azuay;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;8;8;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;479;3660;249;1;3;2020
5001;El Oro;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9;9;0;0;190;3294;190;14;0;2020
5002;Guayas;Hospital de especialidades;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;51;51;51;23;15;24043;18666;2776;68;236;2020
5003;El Oro;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;1;1;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;2;0;5275;9150;976;7;18;2020
5004;Imbabura;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;16;16;1;1;1870;5856;1160;1;2;2020
5005;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;24;24;1;0;4334;8784;2140;0;1;2020
